11690	2	2923
2923	1	12017
12017	3	2923
2924	0	11760
11760	2	2924
2924	0	11621
11621	2	2924
2924	1	12017
12017	3	2924
2925	0	11740
11740	2	2925
2925	0	11957
11957	2	2925
2925	1	12017
12017	3	2925
2926	0	11587
11587	2	2926
2926	0	12037
12037	2	2926
2926	0	11785
11785	2	2926
2926	0	11621
11621	2	2926
2926	0	11681
11681	2	2926
2926	1	11710
11710	3	2926
2927	0	12011
12011	2	2927
2927	0	11784
11784	2	2927
2927	0	11780
11780	2	2927
2927	1	11714
11714	3	2927
2928	0	12011
12011	2	2928
2928	0	11619
11619	2	2928
2928	0	11886
11886	2	2928
2928	0	12004
12004	2	2928
2928	1	11754
11754	3	2928
2929	0	12011
12011	2	2929
2929	0	11526
11526	2	2929
2929	1	11710
11710	3	2929
2930	0	11587
11587	2	2930
2930	0	11866
11866	2	2930
2930	0	11523
11523	2	2930
2930	1	11548
11548	3	2930
2931	0	11590
11590	2	2931
2931	0	11530
11530	2	2931
2931	1	11839
11839	3	2931
2932	0	11944
11944	2	2932
2932	0	11530
11530	2	2932
2932	1	12041
12041	3	2932
2933	0	11962
11962	2	2933
2933	0	11537
11537	2	2933
2933	1	12017
12017	3	2933
2934	0	11614
11614	2	2934
2934	0	11530
11530	2	2934
2934	1	11870
11870	3	2934
2935	0	12011
12011	2	2935
2935	0	11557
11557	2	2935
2935	0	11846
11846	2	2935
2935	0	12029
12029	2	2935
2935	0	11530
11530	2	2935
2935	1	11840
11840	3	2935
2936	0	11612
11612	2	2936
2936	0	11755
11755	2	2936
2936	0	11867
11867	2	2936
2936	0	11886
11886	2	2936
2936	1	11548
11548	3	2936
2937	0	11590
11590	2	2937
2937	0	11530
11530	2	2937
2937	1	12017
12017	3	2937
2938	0	12055
12055	2	2938
2938	0	11957
11957	2	2938
2938	1	12017
12017	3	2938
2939	0	11752
11752	2	2939
2939	0	11938
11938	2	2939
2939	1	12017
12017	3	2939
2940	0	11920
11920	2	2940
2940	0	11886
11886	2	2940
2940	1	11781
11781	3	2940
2941	0	11557
11557	2	2941
2941	0	12019
12019	2	2941
2941	0	11846
11846	2	2941
2941	0	11530
11530	2	2941
2941	1	11710
11710	3	2941
2942	0	11557
11557	2	2942
2942	0	11530
11530	2	2942
2942	1	11729
11729	3	2942
2943	0	12011
12011	2	2943
2943	0	11526
11526	2	2943
2943	0	11657
11657	2	2943
2943	0	11530
11530	2	2943
2943	1	12017
12017	3	2943
2944	0	11927
11927	2	2944
2944	0	11748
11748	2	2944
2944	0	11520
11520	2	2944
2944	1	12017
12017	3	2944
2945	0	11621
11621	2	2945
2945	0	11522
11522	2	2945
2945	0	11616
11616	2	2945
2945	1	12043
12043	3	2945
2946	0	11604
11604	2	2946
2946	0	11530
11530	2	2946
2946	1	12017
12017	3	2946
2947	0	11621
11621	2	2947
2947	0	11522
11522	2	2947
2947	0	11864
11864	2	2947
2947	0	11616
11616	2	2947
2947	0	11699
11699	2	2947
2947	1	11548
11548	3	2947
2948	0	11528
11528	2	2948
2948	0	11890
11890	2	2948
2948	1	11710
11710	3	2948
2949	0	12011
12011	2	2949
2949	0	11780
11780	2	2949
2949	1	11905
11905	3	2949
2950	0	11790
11790	2	2950
2950	0	11590
11590	2	2950
2950	0	11530
11530	2	2950
2950	1	11710
11710	3	2950
2951	0	11621
11621	2	2951
2951	0	12002
12002	2	2951
2951	0	11537
11537	2	2951
2951	0	12011
12011	2	2951
2951	0	11624
11624	2	2951
2951	0	11875
11875	2	2951
2951	1	12017
12017	3	2951
2952	0	11838
11838	2	2952
2952	0	11530
11530	2	2952
2952	1	11615
11615	3	2952
2953	0	11553
11553	2	2953
2953	0	11716
11716	2	2953
2953	1	12017
12017	3	2953
2954	0	12076
12076	2	2954
2954	0	11846
11846	2	2954
2954	0	12085
12085	2	2954
2954	0	11530
11530	2	2954
2954	1	12017
12017	3	2954
2955	0	12011
12011	2	2955
2955	0	11619
11619	2	2955
2955	0	11846
11846	2	2955
2955	0	12019
12019	2	2955
2955	0	11530
11530	2	2955
2955	1	11548
11548	3	2955
2956	0	12047
12047	2	2956
2956	0	11537
11537	2	2956
2956	1	11839
11839	3	2956
2957	0	11587
11587	2	2957
2957	0	12037
12037	2	2957
2957	0	11785
11785	2	2957
2957	0	11621
11621	2	2957
2957	0	11681
11681	2	2957
2957	1	11840
11840	3	2957
2958	0	12011
12011	2	2958
2958	0	11780
11780	2	2958
2958	0	11838
11838	2	2958
2958	0	11530
11530	2	2958
2958	1	11548
11548	3	2958
2959	0	11587
11587	2	2959
2959	0	11598
11598	2	2959
2959	0	11569
11569	2	2959
2959	0	11967
11967	2	2959
2959	1	11710
11710	3	2959
2960	0	11529
11529	2	2960
2960	0	11530
11530	2	2960
2960	1	11839
11839	3	2960
2961	0	12011
12011	2	2961
2961	0	12029
12029	2	2961
2961	1	12043
12043	3	2961
2962	0	11528
11528	2	2962
2962	0	11585
11585	2	2962
2962	0	11555
11555	2	2962
2962	0	11748
11748	2	2962
2962	0	11979
11979	2	2962
2962	0	11587
11587	2	2962
2962	1	12017
12017	3	2962
2963	0	11732
11732	2	2963
2963	0	11530
11530	2	2963
2963	1	11548
11548	3	2963
2964	0	11587
11587	2	2964
2964	0	11598
11598	2	2964
2964	0	11569
11569	2	2964
2964	0	11967
11967	2	2964
2964	1	12017
12017	3	2964
2965	0	11590
11590	2	2965
2965	0	11530
11530	2	2965
2965	1	11840
11840	3	2965
2966	0	11733
11733	2	2966
2966	0	11519
11519	2	2966
2966	1	12017
12017	3	2966
2967	0	11530
11530	2	2967
2967	1	12017
12017	3	2967
2968	0	11927
11927	2	2968
2968	0	11748
11748	2	2968
2968	0	11520
11520	2	2968
2968	1	11548
11548	3	2968
2969	0	11699
11699	2	2969
2969	0	11864
11864	2	2969
2969	1	12017
12017	3	2969
2970	0	11864
11864	2	2970
2970	0	11851
11851	2	2970
2970	0	11664
11664	2	2970
2970	1	12017
12017	3	2970
2971	0	11582
11582	2	2971
2971	0	11530
11530	2	2971
2971	1	12017
12017	3	2971
2972	0	11910
11910	2	2972
2972	0	11621
11621	2	2972
2972	1	11754
11754	3	2972
2973	0	12076
12076	2	2973
2973	0	11530
11530	2	2973
2973	1	12017
12017	3	2973
2974	0	11858
11858	2	2974
2974	0	11795
11795	2	2974
2974	0	11542
11542	2	2974
2974	1	11710
11710	3	2974
2975	0	11553
11553	2	2975
2975	0	12063
12063	2	2975
2975	1	12017
12017	3	2975
2976	0	11858
11858	2	2976
2976	0	11795
11795	2	2976
2976	0	11571
11571	2	2976
2976	1	12017
12017	3	2976
2977	0	12072
12072	2	2977
2977	0	11524
11524	2	2977
2977	0	11923
11923	2	2977
2977	0	12062
12062	2	2977
2977	1	12017
12017	3	2977
2978	0	11614
11614	2	2978
2978	0	11530
11530	2	2978
2978	1	11754
11754	3	2978
2979	0	12011
12011	2	2979
2979	0	12054
12054	2	2979
2979	0	11530
11530	2	2979
2979	1	11710
11710	3	2979
2980	0	12011
12011	2	2980
2980	0	11625
11625	2	2980
2980	0	11909
11909	2	2980
2980	0	11838
11838	2	2980
2980	0	11530
11530	2	2980
2980	0	11529
11529	2	2980
2980	1	11714
11714	3	2980
2981	0	11614
11614	2	2981
2981	0	11590
11590	2	2981
2981	0	11530
11530	2	2981
2981	1	11548
11548	3	2981
2982	0	11587
11587	2	2982
2982	0	11979
11979	2	2982
2982	1	11548
11548	3	2982
2983	0	11732
11732	2	2983
2983	0	11530
11530	2	2983
2983	1	12017
12017	3	2983
2984	0	11528
11528	2	2984
2984	0	11795
11795	2	2984
2984	0	11689
11689	2	2984
2984	1	11710
11710	3	2984
2985	0	12011
12011	2	2985
2985	0	12029
12029	2	2985
2985	1	11714
11714	3	2985
2986	0	12011
12011	2	2986
2986	0	11557
11557	2	2986
2986	0	11756
11756	2	2986
2986	0	11966
11966	2	2986
2986	0	11530
11530	2	2986
2986	1	11840
11840	3	2986
2987	0	11962
11962	2	2987
2987	0	11537
11537	2	2987
2987	0	12070
12070	2	2987
2987	1	12017
12017	3	2987
2988	0	11739
11739	2	2988
2988	0	11621
11621	2	2988
2988	1	11754
11754	3	2988
2989	0	12011
12011	2	2989
2989	0	11834
11834	2	2989
2989	1	12017
12017	3	2989
2990	0	11614
11614	2	2990
2990	0	11756
11756	2	2990
2990	0	11530
11530	2	2990
2990	1	12017
12017	3	2990
2991	0	11553
11553	2	2991
2991	0	11783
11783	2	2991
2991	1	11839
11839	3	2991
2992	0	11530
11530	2	2992
2992	0	11790
11790	2	2992
2992	1	11548
11548	3	2992
2993	0	11818
11818	2	2993
2993	1	11548
11548	3	2993
2994	0	12011
12011	2	2994
2994	0	11586
11586	2	2994
2994	0	11619
11619	2	2994
2994	0	11909
11909	2	2994
2994	1	11840
11840	3	2994
2995	0	12008
12008	2	2995
2995	0	11864
11864	2	2995
2995	1	11714
11714	3	2995
2996	0	11524
11524	2	2996
2996	0	12062
12062	2	2996
2996	1	12017
12017	3	2996
2997	0	11590
11590	2	2997
2997	0	11530
11530	2	2997
2997	1	11840
11840	3	2997
2998	0	12011
12011	2	2998
2998	0	11780
11780	2	2998
2998	1	11615
11615	3	2998
2999	0	11957
11957	2	2999
2999	0	11825
11825	2	2999
2999	1	11840
11840	3	2999
3000	0	11773
11773	2	3000
3000	0	11621
11621	2	3000
3000	1	11960
11960	3	3000
3001	0	11557
11557	2	3001
3001	0	11614
11614	2	3001
3001	0	11530
11530	2	3001
3001	1	12017
12017	3	3001
3002	0	11587
11587	2	3002
3002	0	11863
11863	2	3002
3002	1	11714
11714	3	3002
3003	0	11587
11587	2	3003
3003	0	11523
11523	2	3003
3003	1	11781
11781	3	3003
3004	0	12011
12011	2	3004
3004	0	11624
11624	2	3004
3004	0	11621
11621	2	3004
3004	0	12002
12002	2	3004
3004	1	12017
12017	3	3004
3005	0	11650
11650	2	3005
3005	0	11537
11537	2	3005
3005	1	11641
11641	3	3005
3006	0	11530
11530	2	3006
3006	0	11790
11790	2	3006
3006	1	11729
11729	3	3006
3007	0	11696
11696	2	3007
3007	0	11592
11592	2	3007
3007	0	11530
11530	2	3007
3007	1	12017
12017	3	3007
3008	0	11732
11732	2	3008
3008	0	11530
11530	2	3008
3008	1	11840
11840	3	3008
3009	0	11648
11648	2	3009
3009	0	11621
11621	2	3009
3009	0	12037
12037	2	3009
3009	0	12000
12000	2	3009
3009	0	11967
11967	2	3009
3009	0	11587
11587	2	3009
3009	0	11704
11704	2	3009
3009	0	12060
12060	2	3009
3009	1	11548
11548	3	3009
3010	0	11561
11561	2	3010
3010	0	11537
11537	2	3010
3010	1	11839
11839	3	3010
3011	0	11587
11587	2	3011
3011	0	11598
11598	2	3011
3011	0	11967
11967	2	3011
3011	1	12017
12017	3	3011
3012	0	11955
11955	2	3012
3012	1	11710
11710	3	3012
3013	0	11846
11846	2	3013
3013	0	11530
11530	2	3013
3013	1	11710
11710	3	3013
3014	0	12011
12011	2	3014
3014	0	11986
11986	2	3014
3014	0	11838
11838	2	3014
3014	0	11530
11530	2	3014
3014	1	11710
11710	3	3014
3015	0	11732
11732	2	3015
3015	0	11530
11530	2	3015
3015	1	11832
11832	3	3015
3016	0	12011
12011	2	3016
3016	0	11526
11526	2	3016
3016	1	11714
11714	3	3016
3017	0	12011
12011	2	3017
3017	0	11624
11624	2	3017
3017	1	12017
12017	3	3017
3018	0	11848
11848	2	3018
3018	0	11530
11530	2	3018
3018	1	11714
11714	3	3018
3019	0	11838
11838	2	3019
3019	0	11530
11530	2	3019
3019	1	11754
11754	3	3019
3020	0	12011
12011	2	3020
3020	0	11619
11619	2	3020
3020	0	11621
11621	2	3020
3020	0	12002
12002	2	3020
3020	1	12017
12017	3	3020
3021	0	12076
12076	2	3021
3021	0	12085
12085	2	3021
3021	0	11530
11530	2	3021
3021	1	12017
12017	3	3021
3022	0	12076
12076	2	3022
3022	0	12085
12085	2	3022
3022	0	11530
11530	2	3022
3022	1	12017
12017	3	3022
3023	0	12011
12011	2	3023
3023	0	11834
11834	2	3023
3023	1	11839
11839	3	3023
3024	0	11892
11892	2	3024
3024	0	11530
11530	2	3024
3024	1	11710
11710	3	3024
3025	0	11621
11621	2	3025
3025	0	11746
11746	2	3025
3025	1	12017
12017	3	3025
3026	0	12019
12019	2	3026
3026	0	11530
11530	2	3026
3026	1	11641
11641	3	3026
3027	0	11732
11732	2	3027
3027	0	11530
11530	2	3027
3027	1	11754
11754	3	3027
3028	0	11955
11955	2	3028
3028	1	11710
11710	3	3028
3029	0	11819
11819	2	3029
3029	0	12011
12011	2	3029
3029	0	12019
12019	2	3029
3029	0	11838
11838	2	3029
3029	0	11530
11530	2	3029
3029	1	11548
11548	3	3029
3030	0	11864
11864	2	3030
3030	0	11851
11851	2	3030
3030	0	11664
11664	2	3030
3030	1	11840
11840	3	3030
3031	0	11927
11927	2	3031
3031	0	11748
11748	2	3031
3031	0	11520
11520	2	3031
3031	1	11710
11710	3	3031
3032	0	11790
11790	2	3032
3032	0	11590
11590	2	3032
3032	0	11530
11530	2	3032
3032	1	12017
12017	3	3032
3033	0	11530
11530	2	3033
3033	0	11790
11790	2	3033
3033	1	11807
11807	3	3033
3034	0	11819
11819	2	3034
3034	0	12011
12011	2	3034
3034	0	11657
11657	2	3034
3034	0	11530
11530	2	3034
3034	1	12017
12017	3	3034
3035	0	11557
11557	2	3035
3035	0	11846
11846	2	3035
3035	0	11529
11529	2	3035
3035	0	11530
11530	2	3035
3035	1	11714
11714	3	3035
3036	0	12011
12011	2	3036
3036	0	11819
11819	2	3036
3036	0	11657
11657	2	3036
3036	0	11526
11526	2	3036
3036	0	11530
11530	2	3036
3036	1	11840
11840	3	3036
3037	0	11790
11790	2	3037
3037	0	11590
11590	2	3037
3037	0	11530
11530	2	3037
3037	1	11548
11548	3	3037
3038	0	12011
12011	2	3038
3038	0	11780
11780	2	3038
3038	0	11948
11948	2	3038
3038	0	11621
11621	2	3038
3038	0	11528
11528	2	3038
3038	1	12017
12017	3	3038
3039	0	12037
12037	2	3039
3039	0	11621
11621	2	3039
3039	1	11839
11839	3	3039
3040	0	11686
11686	2	3040
3040	0	11957
11957	2	3040
3040	1	12017
12017	3	3040
3041	0	11938
11938	2	3041
3041	1	12017
12017	3	3041
3042	0	11528
11528	2	3042
3042	0	12012
12012	2	3042
3042	0	11581
11581	2	3042
3042	0	11998
11998	2	3042
3042	0	11963
11963	2	3042
3042	1	11615
11615	3	3042
3043	0	11621
11621	2	3043
3043	0	11875
11875	2	3043
3043	0	11537
11537	2	3043
3043	1	11839
11839	3	3043
3044	0	11553
11553	2	3044
3044	0	11880
11880	2	3044
3044	1	11807
11807	3	3044
3045	0	12022
12022	2	3045
3045	0	11530
11530	2	3045
3045	1	11615
11615	3	3045
3046	0	11752
11752	2	3046
3046	0	11938
11938	2	3046
3046	1	11840
11840	3	3046
3047	0	11530
11530	2	3047
3047	1	12017
12017	3	3047
3048	0	12019
12019	2	3048
3048	0	11530
11530	2	3048
3048	1	12017
12017	3	3048
3049	0	12055
12055	2	3049
3049	0	11957
11957	2	3049
3049	1	11548
11548	3	3049
3050	0	12019
12019	2	3050
3050	0	11530
11530	2	3050
3050	1	11714
11714	3	3050
3051	0	12011
12011	2	3051
3051	0	11619
11619	2	3051
3051	1	11548
11548	3	3051
3052	0	11819
11819	2	3052
3052	0	12011
12011	2	3052
3052	0	11619
11619	2	3052
3052	0	11586
11586	2	3052
3052	0	11909
11909	2	3052
3052	1	11548
11548	3	3052
3053	0	11650
11650	2	3053
3053	0	11537
11537	2	3053
3053	1	11548
11548	3	3053
3054	0	11587
11587	2	3054
3054	0	12045
12045	2	3054
3054	1	12017
12017	3	3054
3055	0	11553
11553	2	3055
3055	0	11587
11587	2	3055
3055	0	11598
11598	2	3055
3055	0	11632
11632	2	3055
3055	0	11967
11967	2	3055
3055	1	11710
11710	3	3055
3056	0	12076
12076	2	3056
3056	0	12085
12085	2	3056
3056	0	11530
11530	2	3056
3056	1	11548
11548	3	3056
3057	0	11858
11858	2	3057
3057	0	11795
11795	2	3057
3057	1	12017
12017	3	3057
3058	0	12011
12011	2	3058
3058	0	11780
11780	2	3058
3058	1	11710
11710	3	3058
3059	0	11732
11732	2	3059
3059	0	11530
11530	2	3059
3059	1	11714
11714	3	3059
3060	0	11693
11693	2	3060
3060	0	11530
11530	2	3060
3060	1	11548
11548	3	3060
3061	0	11590
11590	2	3061
3061	0	11530
11530	2	3061
3061	1	11705
11705	3	3061
3062	0	11732
11732	2	3062
3062	0	11530
11530	2	3062
3062	1	12043
12043	3	3062
3063	0	11803
11803	2	3063
3063	1	11839
11839	3	3063
3064	0	12011
12011	2	3064
3064	0	11625
11625	2	3064
3064	0	11909
11909	2	3064
3064	1	11548
11548	3	3064
3065	0	11804
11804	2	3065
3065	0	11696
11696	2	3065
3065	0	11530
11530	2	3065
3065	1	11710
11710	3	3065
3066	0	11528
11528	2	3066
3066	0	11756
11756	2	3066
3066	0	11858
11858	2	3066
3066	0	11795
11795	2	3066
3066	0	11542
11542	2	3066
3066	0	11551
11551	2	3066
3066	0	11530
11530	2	3066
3066	1	11642
11642	3	3066
3067	0	11696
11696	2	3067
3067	0	11530
11530	2	3067
3067	1	12017
12017	3	3067
3068	0	11534
11534	2	3068
3068	0	11693
11693	2	3068
3068	0	11582
11582	2	3068
3068	0	11530
11530	2	3068
3068	1	11548
11548	3	3068
3069	0	11621
11621	2	3069
3069	0	12002
12002	2	3069
3069	1	11714
11714	3	3069
3070	0	12011
12011	2	3070
3070	0	12029
12029	2	3070
3070	1	12017
12017	3	3070
3071	0	12011
12011	2	3071
3071	0	11526
11526	2	3071
3071	0	12019
12019	2	3071
3071	0	11530
11530	2	3071
3071	1	11839
11839	3	3071
3072	0	11927
11927	2	3072
3072	0	11748
11748	2	3072
3072	0	11520
11520	2	3072
3072	1	11615
11615	3	3072
3073	0	12011
12011	2	3073
3073	0	11780
11780	2	3073
3073	1	11714
11714	3	3073
3074	0	11530
11530	2	3074
3074	0	11790
11790	2	3074
3074	1	11840
11840	3	3074
3075	0	11913
11913	2	3075
3075	0	11725
11725	2	3075
3075	0	11926
11926	2	3075
3075	0	11530
11530	2	3075
3075	1	11781
11781	3	3075
3076	0	11621
11621	2	3076
3076	0	12002
12002	2	3076
3076	1	11807
11807	3	3076
3077	0	11530
11530	2	3077
3077	0	11590
11590	2	3077
3077	0	11790
11790	2	3077
3077	1	11548
11548	3	3077
3078	0	12011
12011	2	3078
3078	0	11757
11757	2	3078
3078	0	11932
11932	2	3078
3078	0	11532
11532	2	3078
3078	0	11909
11909	2	3078
3078	1	12017
12017	3	3078
3079	0	11889
11889	2	3079
3079	0	11864
11864	2	3079
3079	1	11777
11777	3	3079
3080	0	12054
12054	2	3080
3080	0	11530
11530	2	3080
3080	1	11615
11615	3	3080
3081	0	11693
11693	2	3081
3081	0	11530
11530	2	3081
3081	1	11548
11548	3	3081
3082	0	11748
11748	2	3082
3082	0	11846
11846	2	3082
3082	0	12024
12024	2	3082
3082	0	11703
11703	2	3082
3082	0	11530
11530	2	3082
3082	1	12017
12017	3	3082
3083	0	11886
11886	2	3083
3083	0	11835
11835	2	3083
3083	1	11548
11548	3	3083
3084	0	11790
11790	2	3084
3084	0	11590
11590	2	3084
3084	0	11530
11530	2	3084
3084	1	11548
11548	3	3084
3085	0	11587
11587	2	3085
3085	0	11983
11983	2	3085
3085	0	11598
11598	2	3085
3085	0	11569
11569	2	3085
3085	0	11967
11967	2	3085
3085	1	11839
11839	3	3085
3086	0	11557
11557	2	3086
3086	0	11614
11614	2	3086
3086	0	11529
11529	2	3086
3086	0	11530
11530	2	3086
3086	1	11839
11839	3	3086
3087	0	12016
12016	2	3087
3087	0	11999
11999	2	3087
3087	0	11648
11648	2	3087
3087	0	11621
11621	2	3087
3087	1	12017
12017	3	3087
3088	0	11530
11530	2	3088
3088	1	12017
12017	3	3088
3089	0	11582
11582	2	3089
3089	0	11530
11530	2	3089
3089	1	11710
11710	3	3089
3090	0	12011
12011	2	3090
3090	0	12029
12029	2	3090
3090	1	11840
11840	3	3090
3091	0	11530
11530	2	3091
3091	0	11590
11590	2	3091
3091	0	11790
11790	2	3091
3091	1	11840
11840	3	3091
3092	0	11686
11686	2	3092
3092	0	11957
11957	2	3092
3092	0	12036
12036	2	3092
3092	1	11548
11548	3	3092
3093	0	11761
11761	2	3093
3093	0	11963
11963	2	3093
3093	1	12017
12017	3	3093
3094	0	12011
12011	2	3094
3094	0	11834
11834	2	3094
3094	0	12054
12054	2	3094
3094	0	11530
11530	2	3094
3094	1	12017
12017	3	3094
3095	0	11936
11936	2	3095
3095	0	11623
11623	2	3095
3095	0	11886
11886	2	3095
3095	0	11537
11537	2	3095
3095	1	11615
11615	3	3095
3096	0	11732
11732	2	3096
3096	0	11530
11530	2	3096
3096	1	12017
12017	3	3096
3097	0	12069
12069	2	3097
3097	0	11806
11806	2	3097
3097	0	11881
11881	2	3097
3097	1	11754
11754	3	3097
3098	0	11557
11557	2	3098
3098	0	11529
11529	2	3098
3098	0	11756
11756	2	3098
3098	0	11530
11530	2	3098
3098	1	11615
11615	3	3098
3099	0	11760
11760	2	3099
3099	0	11621
11621	2	3099
3099	1	12017
12017	3	3099
3100	0	11553
11553	2	3100
3100	0	11632
11632	2	3100
3100	1	11548
11548	3	3100
3101	0	11987
11987	2	3101
3101	0	11749
11749	2	3101
3101	0	11963
11963	2	3101
3101	1	11839
11839	3	3101
3102	0	12011
12011	2	3102
3102	0	12029
12029	2	3102
3102	1	11839
11839	3	3102
3103	0	12072
12072	2	3103
3103	0	12040
12040	2	3103
3103	0	11923
11923	2	3103
3103	0	12062
12062	2	3103
3103	1	12017
12017	3	3103
3104	0	12011
12011	2	3104
3104	0	11780
11780	2	3104
3104	1	12017
12017	3	3104
3105	0	11528
11528	2	3105
3105	0	11551
11551	2	3105
3105	1	11615
11615	3	3105
3106	0	11864
11864	2	3106
3106	0	11851
11851	2	3106
3106	0	11664
11664	2	3106
3106	1	11710
11710	3	3106
3107	0	11755
11755	2	3107
3107	0	11727
11727	2	3107
3107	0	12030
12030	2	3107
3107	0	11886
11886	2	3107
3107	1	12017
12017	3	3107
3108	0	12000
12000	2	3108
3108	0	11648
11648	2	3108
3108	0	11621
11621	2	3108
3108	0	11968
11968	2	3108
3108	1	11548
11548	3	3108
3109	0	11621
11621	2	3109
3109	0	12020
12020	2	3109
3109	0	11616
11616	2	3109
3109	1	11754
11754	3	3109
3110	0	11838
11838	2	3110
3110	0	11530
11530	2	3110
3110	1	11840
11840	3	3110
3111	0	12011
12011	2	3111
3111	0	11780
11780	2	3111
3111	1	12017
12017	3	3111
3112	0	11732
11732	2	3112
3112	0	11530
11530	2	3112
3112	1	12017
12017	3	3112
3113	0	11732
11732	2	3113
3113	0	11530
11530	2	3113
3113	1	12017
12017	3	3113
3114	0	11957
11957	2	3114
3114	0	11677
11677	2	3114
3114	1	11548
11548	3	3114
3115	0	12054
12054	2	3115
3115	0	11530
11530	2	3115
3115	1	11840
11840	3	3115
3116	0	11894
11894	2	3116
3116	0	11530
11530	2	3116
3116	1	12017
12017	3	3116
3117	0	11621
11621	2	3117
3117	0	12002
12002	2	3117
3117	0	11537
11537	2	3117
3117	0	12011
12011	2	3117
3117	0	11624
11624	2	3117
3117	0	11875
11875	2	3117
3117	1	12017
12017	3	3117
3118	0	11657
11657	2	3118
3118	0	11530
11530	2	3118
3118	1	12017
12017	3	3118
3119	0	11756
11756	2	3119
3119	0	11530
11530	2	3119
3119	1	11548
11548	3	3119
3120	0	11957
11957	2	3120
3120	0	12007
12007	2	3120
3120	1	12017
12017	3	3120
3121	0	11752
11752	2	3121
3121	0	11938
11938	2	3121
3121	1	11714
11714	3	3121
3122	0	12000
12000	2	3122
3122	0	11726
11726	2	3122
3122	0	11648
11648	2	3122
3122	0	11621
11621	2	3122
3122	1	11548
11548	3	3122
3123	0	11755
11755	2	3123
3123	0	11886
11886	2	3123
3123	0	12081
12081	2	3123
3123	1	12043
12043	3	3123
3124	0	11887
11887	2	3124
3124	0	11582
11582	2	3124
3124	0	11530
11530	2	3124
3124	1	12017
12017	3	3124
3125	0	11814
11814	2	3125
3125	0	11621
11621	2	3125
3125	1	12017
12017	3	3125
3126	0	11776
11776	2	3126
3126	0	11864
11864	2	3126
3126	0	11851
11851	2	3126
3126	1	12017
12017	3	3126
3127	0	12011
12011	2	3127
3127	0	11557
11557	2	3127
3127	0	12029
12029	2	3127
3127	0	11530
11530	2	3127
3127	1	12017
12017	3	3127
3128	0	11590
11590	2	3128
3128	0	11530
11530	2	3128
3128	1	11807
11807	3	3128
3129	0	12054
12054	2	3129
3129	0	11530
11530	2	3129
3129	1	11840
11840	3	3129
3130	0	11995
11995	2	3130
3130	0	11530
11530	2	3130
3130	1	11840
11840	3	3130
3131	0	11587
11587	2	3131
3131	0	11647
11647	2	3131
3131	1	11710
11710	3	3131
3132	0	11886
11886	2	3132
3132	0	11835
11835	2	3132
3132	1	12017
12017	3	3132
3133	0	11858
11858	2	3133
3133	0	11756
11756	2	3133
3133	0	11530
11530	2	3133
3133	0	11683
11683	2	3133
3133	0	11795
11795	2	3133
3133	1	11548
11548	3	3133
3134	0	11858
11858	2	3134
3134	0	11732
11732	2	3134
3134	0	11795
11795	2	3134
3134	0	11530
11530	2	3134
3134	1	11548
11548	3	3134
3135	0	11587
11587	2	3135
3135	0	11704
11704	2	3135
3135	0	11967
11967	2	3135
3135	1	12017
12017	3	3135
3136	0	12019
12019	2	3136
3136	0	11530
11530	2	3136
3136	1	11840
11840	3	3136
3137	0	11886
11886	2	3137
3137	0	11970
11970	2	3137
3137	0	11852
11852	2	3137
3137	0	11805
11805	2	3137
3137	1	11754
11754	3	3137
3138	0	12011
12011	2	3138
3138	0	11909
11909	2	3138
3138	0	11838
11838	2	3138
3138	0	11530
11530	2	3138
3138	1	11548
11548	3	3138
3139	0	11621
11621	2	3139
3139	0	11871
11871	2	3139
3139	1	12017
12017	3	3139
3140	0	12085
12085	2	3140
3140	0	11530
11530	2	3140
3140	1	12017
12017	3	3140
3141	0	11557
11557	2	3141
3141	0	11530
11530	2	3141
3141	1	11615
11615	3	3141
3142	0	11621
11621	2	3142
3142	0	11746
11746	2	3142
3142	1	11840
11840	3	3142
3143	0	11587
11587	2	3143
3143	0	11704
11704	2	3143
3143	0	11967
11967	2	3143
3143	1	11710
11710	3	3143
3144	0	11553
11553	2	3144
3144	1	11840
11840	3	3144
3145	0	11886
11886	2	3145
3145	0	11852
11852	2	3145
3145	0	11935
11935	2	3145
3145	0	11805
11805	2	3145
3145	1	11548
11548	3	3145
3146	0	11553
11553	2	3146
3146	0	11603
11603	2	3146
3146	0	11963
11963	2	3146
3146	0	11632
11632	2	3146
3146	0	11987
11987	2	3146
3146	1	11548
11548	3	3146
3147	0	11587
11587	2	3147
3147	0	11842
11842	2	3147
3147	0	11718
11718	2	3147
3147	0	11927
11927	2	3147
3147	1	12017
12017	3	3147
3148	0	11952
11952	2	3148
3148	0	11528
11528	2	3148
3148	1	11710
11710	3	3148
3149	0	11732
11732	2	3149
3149	0	11530
11530	2	3149
3149	1	11960
11960	3	3149
3150	0	12011
12011	2	3150
3150	0	11784
11784	2	3150
3150	0	12029
12029	2	3150
3150	1	11710
11710	3	3150
3151	0	12011
12011	2	3151
3151	0	11619
11619	2	3151
3151	0	11621
11621	2	3151
3151	0	12002
12002	2	3151
3151	1	11615
11615	3	3151
3152	0	11587
11587	2	3152
3152	0	11557
11557	2	3152
3152	0	11718
11718	2	3152
3152	0	11530
11530	2	3152
3152	1	11710
11710	3	3152
3153	0	11621
11621	2	3153
3153	0	11746
11746	2	3153
3153	1	12017
12017	3	3153
3154	0	11663
11663	2	3154
3154	0	11621
11621	2	3154
3154	0	11709
